Level,Date,Hour,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
L2,17.04.2021,12:30,Harrogate,Bradford,2,1,H,1,0,H,J Adcock,11,15,4,8,18,15,1,5,0,2,0,0,2.3,3.25,3.25
L2,17.04.2021,12:30,Leyton Orient,Barrow,2,0,H,0,0,D,C Sarginson,10,12,3,1,11,13,3,8,0,1,0,0,2.55,3.2,2.9
L2,17.04.2021,12:30,Morecambe,Oldham,4,3,H,3,1,H,M Salisbury,14,13,6,5,9,5,7,10,0,0,0,0,1.95,3.6,3.8
L2,17.04.2021,12:30,Newport County,Cambridge,0,1,A,0,0,D,T Bramall,16,9,5,4,13,13,7,5,3,1,0,0,2.3,3.2,3.3
L2,17.04.2021,12:30,Stevenage,Mansfield,0,1,A,0,1,A,S Barrott,9,11,3,3,10,17,2,2,1,2,0,0,2.87,3.1,2.7
L2,17.04.2021,12:30,Tranmere,Salford,0,0,D,0,0,D,R Madley,11,7,3,2,18,11,4,6,2,2,0,0,2.6,3.1,2.9
L2,20.04.2021,19:00,Colchester,Southend,2,0,H,2,0,H,K Johnson,7,2,4,0,15,19,8,4,1,3,0,1,2.5,3.2,2.9
L2,20.04.2021,19:00,Forest Green,Exeter,0,0,D,0,0,D,R Madley,13,11,4,1,12,4,4,4,1,0,0,0,2.62,3.3,2.7
L2,20.04.2021,19:00,Leyton Orient,Cambridge,2,4,A,1,1,D,C Pollard,8,18,3,7,14,12,5,7,4,0,0,0,2.87,3.2,2.55
L2,20.04.2021,19:00,Mansfield,Scunthorpe,3,0,H,1,0,H,B Huxtable,24,2,7,0,15,15,7,6,2,1,0,0,1.75,3.6,4.75
L2,20.04.2021,19:00,Stevenage,Cheltenham,0,1,A,0,1,A,T Kettle,6,7,1,4,9,8,4,2,0,0,0,0,4.0,3.2,2.05
L2,24.04.2021,15:00,Carlisle,Harrogate,1,1,D,0,1,A,C Sarginson,10,10,1,4,16,13,4,4,2,0,0,0,2.15,3.3,3.5
L2,24.04.2021,15:00,Crawley Town,Forest Green,0,0,D,0,0,D,J Smith,9,19,3,3,17,6,0,11,2,1,0,0,2.9,3.3,2.45
L2,24.04.2021,15:00,Scunthorpe,Walsall,0,2,A,0,2,A,J Adcock,4,12,0,5,14,10,2,6,1,1,0,0,2.87,3.2,2.55
L2,24.04.2021,15:00,Southend,Leyton Orient,2,1,H,1,1,D,T Kettle,13,14,7,4,19,7,6,5,3,0,0,0,3.75,3.5,2.0
L2,27.04.2021,19:00,Cheltenham,Carlisle,1,1,D,0,1,A,K Johnson,9,12,2,2,13,13,2,7,0,3,0,0,1.95,3.4,4.0
L2,01.05.2021,15:00,Colchester,Salford,1,0,H,0,0,D,L Doughty,5,1,2,0,10,15,4,2,1,3,0,2,5.5,3.75,1.66
L2,01.05.2021,15:00,Mansfield,Oldham,4,1,H,2,0,H,A Coggins,25,8,9,3,13,11,8,2,0,1,0,0,1.9,3.6,4.0
L2,08.05.2021,15:00,Crawley Town,Bolton,1,4,A,0,2,A,R Madley,9,23,1,11,13,9,3,3,3,0,1,0,5.25,4.0,1.61
L2,08.05.2021,15:00,Tranmere,Colchester,0,0,D,0,0,D,J Bell,6,5,1,3,14,13,7,5,1,1,0,0,1.66,3.6,5.5
L2,07.08.2021,15:00,Forest Green,Sutton,2,1,H,1,0,H,J Bell,12,9,2,2,11,12,4,6,3,0,0,0,1.8,3.75,4.2
L2,07.08.2021,15:00,Harrogate,Rochdale,3,2,H,2,1,H,A Coggins,17,14,8,5,12,16,9,4,1,2,0,0,2.2,3.3,3.25
L2,07.08.2021,15:00,Mansfield,Bristol Rvs,2,1,H,1,0,H,J Smith,17,3,3,2,14,15,6,4,2,2,0,1,2.37,3.25,3.0
L2,07.08.2021,15:00,Northampton,Port Vale,1,0,H,1,0,H,S Mather,8,9,2,2,11,16,4,2,4,2,0,1,2.1,3.4,3.5
L2,07.08.2021,15:00,Salford,Leyton Orient,1,1,D,1,1,D,A Kitchen,13,11,6,5,11,11,7,5,1,1,0,0,1.9,3.4,4.0
L2,14.08.2021,15:00,Bradford,Oldham,2,1,H,1,0,H,S Martin,19,12,4,2,16,9,6,7,3,3,0,0,1.8,3.5,4.75
L2,14.08.2021,15:00,Colchester,Northampton,0,1,A,0,1,A,T Kettle,12,8,5,3,10,15,8,3,0,3,0,1,2.62,3.2,2.8
L2,14.08.2021,15:00,Leyton Orient,Exeter,3,0,H,2,0,H,T Reeves,10,8,7,4,8,11,3,7,1,0,0,1,2.3,3.3,3.2
L2,14.08.2021,15:00,Salford,Sutton,0,0,D,0,0,D,S Barrott,15,9,6,3,14,10,3,2,3,1,0,0,1.85,3.6,4.2
L2,14.08.2021,15:00,Walsall,Forest Green,1,3,A,0,3,A,S Mather,8,20,4,7,12,10,5,9,1,3,0,0,2.8,3.2,2.6
L2,17.08.2021,19:45,Barrow,Exeter,0,0,D,0,0,D,A Kitchen,14,5,2,2,6,11,10,1,3,2,0,0,2.3,3.3,3.0
L2,17.08.2021,19:45,Swindon,Tranmere,0,0,D,0,0,D,J Busby,13,14,6,3,15,22,7,4,1,3,0,0,2.6,3.4,2.7
L2,21.08.2021,15:00,Carlisle,Leyton Orient,1,1,D,1,0,H,R Madley,7,5,2,2,13,13,4,4,0,5,0,0,2.15,3.25,3.6
L2,21.08.2021,15:00,Exeter,Bristol Rvs,4,1,H,4,0,H,C Sarginson,19,19,9,9,7,6,3,4,1,2,0,0,2.2,3.25,3.5
L2,21.08.2021,15:00,Forest Green,Crawley Town,6,3,H,2,2,D,L Doughty,19,10,11,4,6,12,7,4,1,2,0,0,1.75,3.5,5.0
L2,21.08.2021,15:00,Harrogate,Barrow,2,1,H,0,1,A,T Kettle,13,12,6,4,8,15,7,4,1,3,0,0,2.37,3.4,2.87
L2,21.08.2021,15:00,Oldham,Colchester,1,2,A,0,2,A,S Barrott,14,13,3,4,11,13,4,2,3,0,0,0,2.55,3.5,2.7
L2,21.08.2021,15:00,Salford,Swindon,0,1,A,0,0,D,T Reeves,11,6,5,1,14,10,5,0,1,4,0,0,1.83,3.5,4.5
L2,27.08.2021,19:45,Rochdale,Colchester,1,1,D,0,1,A,R Welch,16,11,2,1,3,8,5,7,0,3,0,0,2.15,3.4,3.4
L2,28.08.2021,15:00,Hartlepool,Carlisle,2,1,H,1,1,D,A Woolmer,12,5,3,2,15,13,2,1,1,2,0,0,2.55,3.25,2.87
L2,28.08.2021,15:00,Leyton Orient,Bradford,2,0,H,0,0,D,S Mather,14,6,5,2,10,13,8,2,1,2,0,0,2.7,3.2,2.75
L2,28.08.2021,15:00,Scunthorpe,Tranmere,1,0,H,1,0,H,T Kettle,10,5,6,0,13,15,4,6,2,2,0,0,3.6,3.1,2.2
L2,28.08.2021,15:00,Swindon,Mansfield,1,0,H,0,0,D,R Madley,8,17,4,2,18,9,0,7,3,1,0,0,3.1,3.4,2.3
L2,28.08.2021,15:00,Walsall,Stevenage,1,0,H,1,0,H,A Kitchen,7,9,1,1,17,11,4,6,1,1,0,0,3.0,3.2,2.5
L2,04.09.2021,15:00,Newport County,Leyton Orient,2,2,D,1,1,D,L Doughty,9,15,5,6,10,6,2,4,1,2,0,0,3.0,3.1,2.5
L2,04.09.2021,15:00,Northampton,Scunthorpe,2,0,H,0,0,D,T Reeves,22,4,7,0,13,9,8,6,1,2,0,1,1.83,3.5,4.5
L2,04.09.2021,15:00,Tranmere,Hartlepool,1,0,H,0,0,D,C Sarginson,9,16,3,2,10,12,6,7,2,2,0,0,2.55,3.3,2.8
L2,10.09.2021,19:45,Barrow,Colchester,2,3,A,1,2,A,S Mather,19,10,5,3,14,10,8,5,1,5,1,1,1.95,3.4,4.0
L2,11.09.2021,15:00,Crawley Town,Carlisle,2,1,H,1,0,H,T Reeves,12,11,5,3,14,17,4,0,5,1,0,0,2.55,3.4,2.45
L2,11.09.2021,15:00,Hartlepool,Bristol Rvs,1,0,H,0,0,D,R Welch,9,9,4,3,17,7,4,2,2,1,0,0,2.0,3.3,3.75
L2,11.09.2021,15:00,Salford,Bradford,1,0,H,0,0,D,J Simpson,12,17,3,4,10,15,5,2,1,3,0,0,2.2,3.25,3.3
L2,18.09.2021,14:00,Northampton,Swindon,1,1,D,0,0,D,B Huxtable,18,13,5,3,8,13,6,3,4,1,0,0,2.15,3.5,3.3
L2,18.09.2021,15:00,Bradford,Barrow,1,1,D,0,1,A,T Reeves,18,13,3,3,14,11,8,5,3,4,0,0,1.95,3.5,4.0
L2,18.09.2021,15:00,Carlisle,Scunthorpe,2,2,D,0,2,A,R Welch,12,9,4,4,11,13,4,2,0,3,0,0,1.75,3.6,5.0
L2,18.09.2021,15:00,Colchester,Crawley Town,0,1,A,0,1,A,C Sarginson,13,14,4,6,13,12,8,6,1,3,0,0,2.15,3.3,3.5
L2,18.09.2021,15:00,Port Vale,Harrogate,2,0,H,1,0,H,A Kitchen,15,6,5,2,8,12,4,4,2,2,0,1,2.25,3.4,3.2
L2,25.09.2021,15:00,Hartlepool,Exeter,1,1,D,1,1,D,L Doughty,8,9,3,3,11,12,11,4,1,2,0,0,2.4,3.3,3.0
L2,25.09.2021,15:00,Sutton,Carlisle,4,0,H,2,0,H,S Mather,17,19,7,7,13,11,8,8,1,1,0,1,2.3,3.3,3.1
L2,25.09.2021,15:00,Swindon,Colchester,0,0,D,0,0,D,A Kitchen,18,9,6,3,7,7,5,2,1,0,0,0,2.05,3.4,3.6
L2,02.10.2021,15:00,Bradford,Rochdale,2,0,H,1,0,H,J Bell,16,15,5,1,12,7,3,6,3,0,0,0,2.15,3.5,3.3
L2,02.10.2021,15:00,Carlisle,Forest Green,0,2,A,0,2,A,S Barrott,14,13,1,6,11,13,4,6,2,1,0,0,3.6,3.4,2.1
L2,02.10.2021,15:00,Newport County,Scunthorpe,3,0,H,1,0,H,S Martin,16,11,5,2,5,16,5,5,0,1,0,0,1.7,3.6,5.25
L2,02.10.2021,15:00,Northampton,Sutton,0,2,A,0,1,A,R Welch,10,16,0,7,13,9,4,4,4,1,0,0,2.2,3.3,3.4
L2,02.10.2021,15:00,Port Vale,Leyton Orient,3,2,H,1,0,H,C Sarginson,15,12,5,4,11,7,2,3,2,4,0,0,2.3,3.1,3.4
L2,09.10.2021,15:00,Harrogate,Scunthorpe,6,1,H,5,0,H,T Bramall,14,11,9,1,8,14,3,5,0,1,0,1,1.61,3.75,6.0
L2,09.10.2021,15:00,Stevenage,Exeter,2,2,D,1,1,D,C Pollard,12,14,3,7,7,19,1,4,2,4,0,0,2.75,3.25,2.6
L2,09.10.2021,15:00,Walsall,Salford,2,1,H,1,0,H,T Kettle,16,8,6,2,9,8,2,4,2,2,0,0,3.5,3.2,2.2
L2,16.10.2021,15:00,Carlisle,Tranmere,0,1,A,0,0,D,A Kitchen,17,9,2,4,14,8,7,2,1,2,0,0,2.6,3.2,2.8
L2,16.10.2021,15:00,Colchester,Harrogate,1,0,H,0,0,D,T Reeves,9,12,1,4,11,5,3,9,1,2,0,0,3.3,3.25,2.3
L2,16.10.2021,15:00,Exeter,Newport County,2,2,D,1,2,A,T Kettle,15,11,5,6,7,13,4,3,2,1,0,0,2.15,3.4,3.4
L2,16.10.2021,15:00,Oldham,Stevenage,3,0,H,2,0,H,R Madley,9,16,3,2,9,8,4,5,2,0,0,0,2.7,3.1,2.8
L2,16.10.2021,15:00,Port Vale,Barrow,3,1,H,0,1,A,A Woolmer,9,9,4,2,8,12,3,3,0,1,0,0,2.1,3.2,3.8
L2,16.10.2021,15:00,Swindon,Rochdale,2,2,D,1,0,H,S Mather,19,9,6,4,9,8,8,3,1,2,0,0,2.15,3.25,3.6
L2,19.10.2021,19:45,Leyton Orient,Forest Green,1,1,D,0,0,D,C Pollard,13,6,2,3,14,9,2,6,1,1,0,0,2.7,3.2,2.7
L2,19.10.2021,19:45,Northampton,Stevenage,3,0,H,2,0,H,S Barrott,7,3,5,2,11,11,9,5,1,4,0,0,2.05,3.5,3.5
L2,19.10.2021,19:45,Sutton,Swindon,1,2,A,1,2,A,C Sarginson,6,15,3,7,10,16,4,4,3,2,0,0,2.3,3.3,3.2
L2,23.10.2021,15:00,Forest Green,Salford,3,1,H,1,1,D,A Woolmer,18,10,6,6,8,19,5,6,1,3,0,0,1.9,3.5,4.0
L2,23.10.2021,15:00,Stevenage,Leyton Orient,0,0,D,0,0,D,J Bell,10,16,4,7,14,9,7,4,0,1,0,0,3.25,3.3,2.25
L2,30.10.2021,15:00,Colchester,Scunthorpe,2,1,H,2,0,H,G Ward,8,11,3,2,10,23,5,4,2,3,0,0,1.95,3.5,4.0
L2,30.10.2021,15:00,Crawley Town,Port Vale,1,4,A,1,0,H,T Kettle,8,17,2,11,16,9,3,9,0,2,1,0,3.2,3.4,2.25
L2,30.10.2021,15:00,Mansfield,Tranmere,2,0,H,1,0,H,J Bell,10,9,2,2,17,11,3,3,1,1,0,0,2.37,3.2,3.1
L2,30.10.2021,15:00,Salford,Exeter,1,2,A,0,0,D,J Busby,12,16,4,5,8,13,4,5,0,2,0,0,2.2,3.4,3.3
L2,12.11.2021,19:45,Hartlepool,Newport County,1,2,A,0,1,A,S Barrott,13,17,3,5,8,14,5,2,0,3,0,0,3.0,3.3,2.4
L2,13.11.2021,15:00,Scunthorpe,Salford,1,1,D,1,0,H,J Smith,11,12,1,3,12,14,3,6,3,3,0,0,4.0,3.5,2.0
L2,13.11.2021,15:00,Stevenage,Mansfield,1,2,A,0,1,A,C Sarginson,12,12,4,4,14,14,5,6,2,3,0,0,2.5,3.25,2.9
L2,20.11.2021,15:00,Barrow,Crawley Town,0,1,A,0,0,D,S Barrott,8,7,3,1,12,11,1,7,2,0,0,0,2.05,3.5,3.6
L2,20.11.2021,15:00,Bristol Rvs,Tranmere,2,2,D,2,1,H,T Reeves,10,10,3,4,10,12,5,5,2,3,0,0,2.4,3.2,3.1
L2,20.11.2021,15:00,Hartlepool,Forest Green,1,3,A,0,3,A,S Martin,8,13,4,7,13,17,5,3,3,2,1,0,3.6,3.5,2.05
L2,20.11.2021,15:00,Newport County,Swindon,1,2,A,0,0,D,J Bell,18,11,7,3,9,11,7,6,2,2,0,0,2.25,3.25,3.4
L2,20.11.2021,15:00,Stevenage,Colchester,1,0,H,1,0,H,T Kettle,6,14,3,3,7,10,3,5,2,4,0,0,2.25,3.4,3.25
L2,23.11.2021,19:45,Forest Green,Barrow,2,0,H,0,0,D,C Sarginson,13,9,4,2,8,6,7,5,0,2,0,0,1.7,3.75,5.0
L2,23.11.2021,19:45,Northampton,Oldham,2,1,H,2,0,H,B Huxtable,12,9,3,5,7,11,6,1,1,2,0,0,1.72,3.5,5.25
L2,23.11.2021,19:45,Port Vale,Walsall,0,1,A,0,1,A,S Mather,5,11,0,4,17,16,3,3,2,4,1,0,2.0,3.4,4.0
L2,23.11.2021,19:45,Scunthorpe,Leyton Orient,1,1,D,0,1,A,S Barrott,10,15,3,2,13,9,5,4,4,1,0,0,4.33,3.4,1.9
L2,26.11.2021,19:45,Colchester,Newport County,1,1,D,0,1,A,C Pollard,9,15,1,10,10,6,4,5,1,2,0,0,3.5,3.3,2.15
L2,27.11.2021,15:00,Crawley Town,Mansfield,1,2,A,0,1,A,A Davies,6,10,2,3,8,16,3,8,0,2,0,0,2.5,3.4,2.8
L2,27.11.2021,15:00,Forest Green,Bristol Rvs,2,0,H,1,0,H,S Mather,12,12,4,2,10,16,3,8,1,3,1,0,1.7,3.75,5.0
L2,27.11.2021,15:00,Northampton,Leyton Orient,1,0,H,1,0,H,A Kitchen,7,9,1,3,10,7,6,6,0,2,0,0,2.62,3.1,2.9
L2,27.11.2021,15:00,Port Vale,Hartlepool,2,0,H,1,0,H,T Reeves,11,5,5,1,13,10,6,5,3,1,0,0,1.8,3.75,4.5
L2,27.11.2021,15:00,Scunthorpe,Bradford,1,1,D,1,0,H,C Sarginson,14,19,2,4,14,8,10,5,3,0,0,0,4.0,3.4,1.95
L2,27.11.2021,15:00,Sutton,Barrow,1,0,H,1,0,H,B Huxtable,10,13,3,3,14,12,1,15,4,2,0,0,2.1,3.25,3.75
L2,07.12.2021,19:45,Exeter,Northampton,1,2,A,0,1,A,J Busby,15,8,6,5,11,8,4,0,2,2,0,0,2.15,3.25,3.5
L2,07.12.2021,19:45,Newport County,Sutton,3,2,H,0,2,A,O Langford,30,4,6,2,9,8,9,2,0,1,0,1,2.3,3.4,3.0
L2,07.12.2021,19:45,Stevenage,Scunthorpe,1,1,D,1,1,D,B Huxtable,9,9,2,3,9,14,4,4,1,2,0,0,2.15,3.2,3.75
L2,07.12.2021,19:45,Walsall,Crawley Town,1,1,D,1,1,D,J Bell,9,9,5,2,12,10,3,3,3,1,0,0,1.95,3.4,4.2
L2,11.12.2021,15:00,Bristol Rvs,Rochdale,4,2,H,1,0,H,J Linington,15,11,10,6,11,13,3,7,0,1,0,0,2.7,3.3,2.62
L2,11.12.2021,15:00,Exeter,Tranmere,0,1,A,0,1,A,R Madley,16,11,1,5,10,10,15,4,1,1,0,1,2.1,3.25,3.75
L2,11.12.2021,15:00,Oldham,Forest Green,5,5,D,1,3,A,A Kitchen,15,17,7,11,14,13,4,4,3,0,0,0,4.5,3.75,1.8
L2,18.12.2021,15:00,Salford,Stevenage,1,0,H,1,0,H,T Reeves,18,19,6,3,10,13,3,7,1,2,0,0,2.05,3.25,3.9
L2,18.12.2021,15:00,Sutton,Harrogate,1,0,H,1,0,H,J Smith,9,15,1,3,11,13,1,6,2,0,0,0,2.3,3.4,3.1
L2,26.12.2021,15:00,Mansfield,Hartlepool,3,2,H,0,1,A,S Mather,22,5,8,3,11,12,12,2,1,3,0,0,1.9,3.6,4.0
L2,29.12.2021,19:45,Swindon,Stevenage,0,0,D,0,0,D,J Busby,13,15,1,4,10,12,5,5,2,1,0,0,1.85,3.5,4.2
L2,01.01.2022,15:00,Hartlepool,Oldham,0,0,D,0,0,D,D Handley,15,12,2,1,6,20,16,4,0,4,0,0,2.05,3.5,3.6
L2,01.01.2022,15:00,Walsall,Newport County,3,3,D,0,1,A,R Welch,17,12,5,5,13,12,12,1,1,1,0,0,2.7,3.2,2.75
L2,04.01.2022,19:45,Forest Green,Exeter,0,0,D,0,0,D,A Davies,7,19,1,7,7,7,6,13,3,1,0,0,1.6,4.0,5.75
L2,08.01.2022,15:00,Newport County,Salford,0,2,A,0,1,A,B Huxtable,16,11,4,4,4,14,3,3,1,1,0,0,2.1,3.25,3.75
L2,08.01.2022,15:00,Tranmere,Scunthorpe,4,0,H,2,0,H,C Pollard,12,8,8,3,6,9,8,7,1,1,0,0,1.75,3.6,5.0
L2,11.01.2022,19:30,Mansfield,Swindon,3,2,H,3,1,H,T Reeves,10,12,3,6,16,6,3,6,2,3,0,0,2.3,3.6,2.9
L2,15.01.2022,15:00,Carlisle,Crawley Town,1,1,D,0,1,A,D Bond,10,14,3,4,17,13,4,3,2,2,0,0,2.15,3.4,3.4
L2,18.01.2022,19:45,Port Vale,Salford,0,1,A,0,0,D,J Bell,17,3,3,1,12,16,3,3,2,2,0,0,2.25,3.3,3.3
L2,22.01.2022,15:00,Barrow,Mansfield,1,3,A,1,2,A,S Barrott,9,10,2,6,10,10,7,8,3,2,0,1,2.62,3.25,2.75
L2,22.01.2022,15:00,Crawley Town,Tranmere,0,1,A,0,0,D,S Mather,5,11,1,3,12,19,3,5,1,2,0,0,2.87,3.25,2.5
L2,22.01.2022,15:00,Harrogate,Oldham,3,0,H,1,0,H,T Reeves,17,10,6,2,5,15,6,5,1,1,0,0,1.8,3.75,4.5
L2,22.01.2022,15:00,Sutton,Northampton,0,0,D,0,0,D,J Busby,12,8,5,3,7,13,3,3,0,3,1,0,2.37,3.25,3.1
L2,22.01.2022,15:00,Walsall,Exeter,0,2,A,0,1,A,D Handley,8,15,3,9,13,9,4,9,1,2,1,0,2.62,3.25,2.75
L2,25.01.2022,19:45,Leyton Orient,Newport County,0,1,A,0,0,D,J Bell,9,9,2,4,16,11,4,4,2,1,0,0,2.45,3.4,2.9
L2,29.01.2022,15:00,Bristol Rvs,Walsall,1,0,H,0,0,D,K Stroud,10,7,5,2,8,22,5,5,1,5,1,0,2.1,3.4,3.6
L2,29.01.2022,15:00,Carlisle,Sutton,0,2,A,0,2,A,D Handley,10,12,2,6,10,13,5,8,1,2,0,0,2.7,3.25,2.62
L2,29.01.2022,15:00,Colchester,Swindon,1,1,D,0,0,D,C Sarginson,6,11,2,5,18,10,4,5,3,2,2,0,2.87,3.25,2.5
L2,29.01.2022,15:00,Exeter,Hartlepool,0,0,D,0,0,D,T Reeves,13,8,2,1,9,4,4,5,2,1,0,1,1.8,3.5,5.0
L2,01.02.2022,19:45,Bradford,Leyton Orient,1,1,D,0,0,D,D Handley,12,5,2,3,11,16,5,4,2,2,0,0,2.25,3.3,3.25
L2,01.02.2022,19:45,Harrogate,Mansfield,0,0,D,0,0,D,C Pollard,13,13,4,4,9,14,7,7,2,2,0,0,2.7,3.5,2.5
L2,01.02.2022,19:45,Port Vale,Forest Green,1,1,D,1,0,H,T Reeves,8,8,4,2,14,12,5,8,0,0,0,0,3.2,3.4,2.25
L2,01.02.2022,19:45,Salford,Carlisle,2,1,H,0,0,D,S Mather,16,6,5,1,8,11,8,2,0,2,0,0,1.95,3.4,4.2
L2,05.02.2022,13:00,Harrogate,Bradford,2,0,H,0,0,D,R Welch,10,17,3,6,8,14,3,7,1,2,0,0,2.37,3.3,3.0
L2,05.02.2022,15:00,Barrow,Tranmere,1,1,D,0,1,A,O Langford,7,16,2,5,13,6,3,8,3,1,0,0,2.62,3.2,2.75
L2,05.02.2022,15:00,Leyton Orient,Colchester,0,1,A,0,1,A,T Reeves,5,10,4,4,14,13,7,6,2,3,0,0,1.8,3.6,4.5
L2,05.02.2022,15:00,Sutton,Bristol Rvs,1,1,D,1,0,H,R Madley,16,9,10,2,21,6,8,8,4,1,0,0,2.0,3.4,3.75
L2,08.02.2022,19:45,Carlisle,Port Vale,1,3,A,1,2,A,A Kitchen,7,17,1,8,11,8,4,4,0,0,0,0,3.1,3.2,2.4
L2,08.02.2022,19:45,Mansfield,Colchester,2,1,H,1,0,H,D Handley,12,7,4,1,13,8,5,4,3,2,0,0,1.72,3.5,5.5
L2,08.02.2022,19:45,Stevenage,Bradford,0,1,A,0,0,D,G Ward,16,14,4,5,6,10,5,8,1,2,0,0,2.8,3.0,2.7
L2,08.02.2022,19:45,Tranmere,Swindon,3,0,H,1,0,H,S Mather,14,6,5,0,17,11,3,2,1,2,0,0,2.3,3.25,3.2
L2,12.02.2022,15:00,Barrow,Stevenage,0,0,D,0,0,D,D Handley,11,8,2,4,3,14,8,2,0,0,1,1,2.37,3.3,3.1
L2,12.02.2022,15:00,Bristol Rvs,Mansfield,0,0,D,0,0,D,J Busby,9,6,1,4,7,15,4,4,2,3,0,0,2.62,3.25,2.7
L2,12.02.2022,15:00,Crawley Town,Hartlepool,0,1,A,0,1,A,B Huxtable,17,9,4,5,9,13,8,2,0,1,0,0,2.37,3.25,3.1
L2,12.02.2022,15:00,Sutton,Forest Green,1,1,D,1,0,H,J Bell,10,12,4,4,11,11,4,4,1,0,0,0,3.2,3.4,2.25
L2,15.02.2022,19:45,Bristol Rvs,Sutton,2,0,H,1,0,H,C Pollard,20,15,6,2,9,11,5,6,1,3,0,0,2.62,3.4,2.7
L2,15.02.2022,19:45,Exeter,Harrogate,4,3,H,1,2,A,B Huxtable,19,17,11,10,10,8,12,6,0,2,0,0,1.7,3.8,5.0
L2,15.02.2022,19:45,Hartlepool,Tranmere,1,0,H,1,0,H,R Welch,8,14,2,3,8,18,3,3,2,2,0,0,2.5,3.1,3.0
L2,19.02.2022,15:00,Carlisle,Swindon,0,3,A,0,1,A,O Langford,17,17,6,7,10,9,6,3,1,2,0,0,3.3,3.4,2.2
L2,19.02.2022,15:00,Hartlepool,Sutton,1,1,D,0,1,A,A Kitchen,9,10,4,2,8,11,3,3,0,0,0,0,2.7,3.25,2.7
L2,19.02.2022,15:00,Scunthorpe,Rochdale,1,2,A,1,0,H,R Madley,11,11,4,5,11,14,1,6,3,2,0,0,3.5,3.2,2.25
L2,19.02.2022,15:00,Stevenage,Bristol Rvs,0,4,A,0,1,A,A Woolmer,12,24,2,11,10,12,10,8,1,3,0,0,2.37,3.25,3.2
L2,22.02.2022,19:45,Bradford,Harrogate,1,3,A,1,1,D,J Bell,25,9,5,3,14,10,10,1,1,2,0,0,2.2,3.3,3.4
L2,22.02.2022,19:45,Rochdale,Port Vale,1,1,D,0,1,A,S Barrott,3,10,1,3,9,11,1,8,2,1,0,0,2.45,3.2,3.1
L2,22.02.2022,19:45,Scunthorpe,Northampton,0,0,D,0,0,D,D Handley,8,9,2,3,14,19,7,5,2,5,0,0,4.33,3.3,1.9
L2,22.02.2022,19:45,Swindon,Walsall,5,0,H,2,0,H,C Pollard,20,10,11,3,9,9,3,3,0,2,0,0,2.0,3.3,4.0
L2,26.02.2022,15:00,Bradford,Mansfield,0,2,A,0,1,A,A Kitchen,14,14,4,5,5,10,5,6,0,4,0,0,2.6,3.25,2.75
L2,26.02.2022,15:00,Crawley Town,Forest Green,2,1,H,2,0,H,C Pollard,11,15,3,5,16,12,5,6,4,2,0,0,4.0,3.5,1.9
L2,26.02.2022,15:00,Sutton,Scunthorpe,4,1,H,3,0,H,S Mather,12,12,6,3,14,11,2,4,0,1,0,0,1.57,3.8,6.5
L2,26.02.2022,15:00,Swindon,Salford,1,2,A,0,0,D,J Busby,16,13,5,7,11,9,5,2,0,1,0,0,2.3,3.25,3.2
L2,01.03.2022,19:45,Harrogate,Port Vale,1,1,D,1,0,H,D Bond,9,15,3,3,8,13,4,6,2,1,0,0,2.62,3.3,2.7
L2,05.03.2022,15:00,Barrow,Walsall,1,1,D,1,0,H,L Doughty,7,10,1,3,11,12,4,6,1,2,0,0,2.45,3.1,3.2
L2,05.03.2022,15:00,Colchester,Port Vale,1,0,H,0,0,D,B Huxtable,6,10,2,3,7,10,2,5,0,1,0,0,3.1,3.25,2.4
L2,05.03.2022,15:00,Crawley Town,Scunthorpe,0,0,D,0,0,D,J Bell,13,7,4,3,9,11,4,2,1,1,0,0,1.75,3.75,4.75
L2,05.03.2022,15:00,Newport County,Bristol Rvs,1,0,H,1,0,H,D Handley,15,15,3,5,14,13,8,6,0,3,0,0,2.1,3.3,3.75
L2,05.03.2022,15:00,Northampton,Tranmere,3,2,H,2,0,H,S Martin,9,13,5,4,16,17,4,7,2,3,0,0,2.37,3.1,3.4
L2,12.03.2022,15:00,Carlisle,Northampton,2,1,H,0,0,D,J Bell,12,14,7,2,9,10,0,5,1,3,0,0,3.2,3.2,2.37
L2,12.03.2022,15:00,Exeter,Salford,0,0,D,0,0,D,A Woolmer,12,4,3,0,14,8,11,5,0,1,0,0,1.9,3.4,4.2
L2,15.03.2022,19:45,Forest Green,Leyton Orient,1,1,D,1,0,H,T Kettle,5,7,2,1,19,5,2,2,2,1,0,0,1.66,3.75,5.75
L2,15.03.2022,19:45,Hartlepool,Bradford,0,2,A,0,0,D,J Simpson,12,10,3,5,13,13,4,1,1,1,0,0,2.45,3.3,2.9
L2,15.03.2022,19:45,Rochdale,Salford,1,1,D,1,0,H,C Sarginson,7,16,3,2,14,12,1,3,1,0,0,0,2.4,3.2,3.0
L2,15.03.2022,19:45,Scunthorpe,Barrow,0,1,A,0,1,A,T Reeves,8,18,2,9,13,9,3,11,1,1,1,1,3.3,3.4,2.15
L2,15.03.2022,19:45,Tranmere,Harrogate,2,0,H,0,0,D,D Handley,16,8,7,2,14,9,7,3,3,1,0,1,2.15,3.3,3.6
